date,气压(Pa）,云量,10米风速（10m/s）,温度（K）,100m风速（100m/s）
2022/10/18 7:00,101663.4844,1,14.0943,290.9438,16.601
2022/10/18 7:15,101683.9386,0.99628,14.0004,290.8588,16.4565
2022/10/18 7:30,101702.1721,0.97245,13.8855,290.7805,16.2681
2022/10/18 7:45,101718.8664,0.92529,13.7719,290.7071,16.0739
2022/10/18 8:00,101734.7031,0.85156,13.6819,290.6368,15.9118
2022/10/18 8:15,101750.1569,0.75256,13.6308,290.5691,15.8094
2022/10/18 8:30,101764.8743,0.64764,13.6045,290.5073,15.7523
2022/10/18 8:45,101778.2952,0.5607,13.581,290.4558,15.7144
2022/10/18 9:00,101789.8594,0.51563,13.5377,290.419,15.6694
2022/10/18 9:15,101799.0267,0.52877,13.4599,290.402,15.5987
2022/10/18 9:30,101805.3384,0.58639,13.3621,290.4122,15.512
2022/10/18 9:45,101808.3559,0.66722,13.2644,290.4576,15.424
2022/10/18 10:00,101807.6406,0.75,13.1845,290.5463,15.3466
2022/10/18 10:15,101802.9591,0.81743,13.1342,290.6821,15.2877
2022/10/18 10:30,101794.8989,0.86813,13.1075,290.852,15.2455
2022/10/18 10:45,101784.2524,0.90469,13.0946,291.0389,15.2163
2022/10/18 11:00,101771.8125,0.92969,13.0851,291.2258,15.196
2022/10/18 11:15,101758.2205,0.94576,13.0724,291.3982,15.1837
2022/10/18 11:30,101743.5134,0.95573,13.0712,291.5536,15.1983
2022/10/18 11:45,101727.5769,0.96244,13.1028,291.6921,15.2651
2022/10/18 12:00,101710.2969,0.96875,13.1899,291.8137,15.4113
2022/10/18 12:15,101691.5974,0.97678,13.3519,291.9205,15.656
2022/10/18 12:30,101671.5564,0.98571,13.5865,292.0214,15.9807
2022/10/18 12:45,101650.2899,0.99397,13.8808,292.1272,16.3518
2022/10/18 13:00,101627.9141,1,14.2179,292.2488,16.7313
2022/10/18 13:15,101604.8573,1,14.5744,292.3921,17.0843
2022/10/18 13:30,101582.7963,1,14.9099,292.5444,17.3952
2022/10/18 13:45,101563.7199,1,15.1807,292.6882,17.6551
2022/10/18 14:00,101549.6172,1,15.343,292.8058,17.8551
2022/10/18 14:15,101541.8718,0.99928,15.3672,292.8854,17.9875
2022/10/18 14:30,101539.447,0.99925,15.281,292.9375,18.0491
2022/10/18 14:45,101540.7011,0.9996,15.126,292.9784,18.0365
2022/10/18 15:00,101543.9922,1,14.9419,293.0242,17.9451
2022/10/18 15:15,101548.001,1,14.7644,293.085,17.7788
2022/10/18 15:30,101552.6979,1,14.6175,293.1454,17.5803
2022/10/18 15:45,101558.376,1,14.523,293.1839,17.4027
2022/10/18 16:00,101565.3281,1,14.5023,293.1788,17.299
2022/10/18 16:15,101573.6736,0.99995,14.562,293.1173,17.3005
2022/10/18 16:30,101582.8374,0.99995,14.6485,293.0207,17.3528
2022/10/18 16:45,101592.0707,0.99997,14.694,292.919,17.3806
2022/10/18 17:00,101600.625,1,14.6313,292.842,17.3095
2022/10/18 17:15,101608.0859,1,14.4208,292.8115,17.0943
2022/10/18 17:30,101615.3773,1,14.1301,292.8169,16.8009
2022/10/18 17:45,101623.7574,1,13.851,292.839,16.5197
2022/10/18 18:00,101634.4844,1,13.6716,292.8589,16.3371
2022/10/18 18:15,101648.4473,1,13.654,292.8616,16.3139
2022/10/18 18:30,101665.0577,1,13.7638,292.8467,16.4192
2022/10/18 18:45,101683.358,1,13.9443,292.8179,16.6012
2022/10/18 19:00,101702.3906,1,14.139,292.7787,16.8081
2022/10/18 19:15,101721.1792,1,14.2995,292.7363,16.9939
2022/10/18 19:30,101738.6732,1,14.4122,292.7122,17.1386
2022/10/18 19:45,101753.8032,1,14.4725,292.7312,17.2291
2022/10/18 20:00,101765.5,1,14.4761,292.8185,17.2527
2022/10/18 20:15,101773.1165,1,14.4239,292.9851,17.2028
2022/10/18 20:30,101777.6948,1,14.3381,293.1873,17.096
2022/10/18 20:45,101780.6991,1,14.245,293.3673,16.9539
2022/10/18 21:00,101783.5938,1,14.1703,293.4676,16.7971
2022/10/18 21:15,101787.5172,1,14.1308,293.4467,16.6426
2022/10/18 21:30,101792.3053,1,14.1094,293.3288,16.4957
2022/10/18 21:45,101797.4681,1,14.081,293.1543,16.3594
2022/10/18 22:00,101802.5156,1,14.021,292.9635,16.2375
2022/10/18 22:15,101806.8262,1,13.9099,292.7904,16.1278
2022/10/18 22:30,101809.2509,1,13.7433,292.6426,16.0002
2022/10/18 22:45,101808.5092,1,13.5222,292.5216,15.8191
2022/10/18 23:00,101803.3203,1,13.249,292.4285,15.5511
2022/10/18 23:15,101793.0977,1,12.935,292.3613,15.1838
2022/10/18 23:30,101780.0308,1,12.6155,292.3053,14.7741
2022/10/18 23:45,101767.0032,1,12.3233,292.2424,14.3859
2022/10/19 0:00,101756.8984,1,12.0802,292.1545,14.0693
2022/10/19 0:15,101751.7136,1,11.8943,292.0308,13.851
2022/10/19 0:30,101749.9003,1,11.7549,291.8883,13.712
2022/10/19 0:45,101749.0235,1,11.6534,291.7515,13.6304
2022/10/19 1:00,101746.6484,1,11.5866,291.6446,13.5909
2022/10/19 1:15,101740.988,1,11.5553,291.5853,13.5846
2022/10/19 1:30,101732.8465,1,11.559,291.565,13.6093
2022/10/19 1:45,101723.6763,1,11.5906,291.5685,13.6577
2022/10/19 2:00,101714.9297,1,11.6386,291.5806,13.7177
2022/10/19 2:15,101707.746,1,11.6925,291.5887,13.7792
2022/10/19 2:30,101702.0135,1,11.7352,291.5904,13.8273
2022/10/19 2:45,101697.3074,1,11.7411,291.5859,13.8386
2022/10/19 3:00,101693.2031,1,11.673,291.5755,13.7766
2022/10/19 3:15,101689.4696,1,11.5087,291.5601,13.6172
2022/10/19 3:30,101686.6504,0.99999,11.3155,291.5437,13.4223
2022/10/19 3:45,101685.4825,0.99999,11.1837,291.531,13.2774
2022/10/19 4:00,101686.7031,1,11.2031,291.5268,13.2671
2022/10/19 4:15,101690.7831,1,11.44,291.5337,13.4552
2022/10/19 4:30,101697.1282,1,11.8413,291.5464,13.8008
2022/10/19 4:45,101704.878,1,12.3082,291.5573,14.223
2022/10/19 5:00,101713.1719,1,12.7224,291.5589,14.6229
2022/10/19 5:15,101721.454,0.99993,12.9783,291.5468,14.9086
2022/10/19 5:30,101730.3866,0.99987,13.0641,291.5291,15.0572
2022/10/19 5:45,101740.9364,0.99988,12.997,291.5167,15.0689
2022/10/19 6:00,101754.0703,1,12.795,291.5208,14.9445
2022/10/19 6:15,101770.3558,1,12.4855,291.5478,14.697
2022/10/19 6:30,101788.7639,1,12.1446,291.5858,14.3971
2022/10/19 6:45,101807.8662,1,11.8601,291.6184,14.1296
2022/10/19 7:00,101826.2344,1,11.7186,291.6289,13.9783
2022/10/19 7:15,101842.8251,0.99906,11.7723,291.6068,13.9945
2022/10/19 7:30,101858.1349,0.99823,11.9403,291.5648,14.1031
2022/10/19 7:45,101873.0453,0.99829,12.1101,291.5216,14.1984
2022/10/19 8:00,101888.4375,1,12.1704,291.4958,14.1761
2022/10/19 8:15,101904.8356,1,12.0502,291.5023,13.9737
2022/10/19 8:30,101921.333,1,11.8324,291.5406,13.6864
2022/10/19 8:45,101936.6659,1,11.6373,291.6068,13.4473
2022/10/19 9:00,101949.5703,1,11.5823,291.6967,13.3857
2022/10/19 9:15,101959.0741,0.98564,11.7447,291.8046,13.5839
2022/10/19 9:30,101965.3727,0.9656,12.0556,291.9185,13.9555
2022/10/19 9:45,101968.9538,0.94323,12.4107,292.025,14.3737
2022/10/19 10:00,101970.3047,0.92188,12.7068,292.1104,14.7134
2022/10/19 10:15,101969.7886,0.90451,12.87,292.1674,14.886
2022/10/19 10:30,101967.2717,0.89271,12.9403,292.2126,14.943
2022/10/19 10:45,101962.4959,0.88768,12.9876,292.2688,14.9722
2022/10/19 11:00,101955.2031,0.89063,13.0844,292.3588,15.0639
2022/10/19 11:15,101945.2893,0.90205,13.2849,292.4966,15.2831
2022/10/19 11:30,101933.2669,0.91961,13.5526,292.6614,15.5823
2022/10/19 11:45,101919.8025,0.94025,13.8185,292.8239,15.877
2022/10/19 12:00,101905.5625,0.96094,14.0062,292.9544,16.0767
2022/10/19 12:15,101891.0987,0.97863,14.0612,293.0314,16.119
2022/10/19 12:30,101876.5033,0.99038,14.0202,293.0646,16.0568
2022/10/19 12:45,101861.754,0.99327,13.9404,293.0716,15.9697
2022/10/19 13:00,101846.8281,0.98438,13.8723,293.0699,15.9311
2022/10/19 13:15,101831.8917,0.96273,13.8538,293.0733,15.9926
2022/10/19 13:30,101817.8643,0.93527,13.8882,293.0804,16.129
2022/10/19 13:45,101805.8539,0.91087,13.9674,293.0861,16.2928
2022/10/19 14:00,101796.9688,0.89844,14.077,293.0854,16.43
2022/10/19 14:15,101791.8715,0.90213,14.1983,293.0771,16.4967
2022/10/19 14:30,101789.4439,0.90723,14.3121,293.0762,16.5058
2022/10/19 14:45,101788.1225,0.89425,14.3992,293.1019,16.4836
2022/10/19 15:00,101786.3438,0.84375,14.4365,293.1731,16.4524
2022/10/19 15:15,101783.1122,0.74612,14.4054,293.2991,16.4294
2022/10/19 15:30,101779.704,0.63115,14.3186,293.4498,16.4239
2022/10/19 15:45,101777.9633,0.53849,14.1979,293.5851,16.4453
2022/10/19 16:00,101779.7344,0.50781,14.065,293.665,16.5023
2022/10/19 16:15,101786.1495,0.56531,13.9408,293.6629,16.5961
2022/10/19 16:30,101795.494,0.68342,13.8491,293.6055,16.7021
2022/10/19 16:45,101805.3416,0.82116,13.815,293.533,16.7902
2022/10/19 17:00,101813.2656,0.9375,13.864,293.4855,16.8303
2022/10/19 17:15,101817.723,1,14.005,293.492,16.8015
2022/10/19 17:30,101820.7036,1,14.18,293.5363,16.7154
2022/10/19 17:45,101825.0804,1,14.3126,293.591,16.5903
2022/10/19 18:00,101833.7266,1,14.3262,293.6286,16.4439
2022/10/19 18:15,101848.562,0.9923,14.1719,293.6301,16.2944
2022/10/19 18:30,101867.6945,0.99177,13.9047,293.6097,16.1571
2022/10/19 18:45,101888.2785,0.99536,13.6026,293.5899,16.0427
2022/10/19 19:00,101907.4688,1,13.3396,293.5931,15.9571
2022/10/19 19:15,101923.0384,1,13.1732,293.6359,15.9046
2022/10/19 19:30,101935.2353,1,13.1,293.7108,15.8845
2022/10/19 19:45,101944.9259,1,13.0996,293.8042,15.8931
2022/10/19 20:00,101952.9766,1,13.1463,293.9024,15.9197
2022/10/19 20:15,101960.1369,0.99518,13.2116,293.9888,15.9497
2022/10/19 20:30,101966.6886,0.99142,13.2788,294.0339,15.9783
2022/10/19 20:45,101972.7964,0.99194,13.3372,294.0048,16.0068
2022/10/19 21:00,101978.625,1,13.377,293.869,16.0376
2022/10/19 21:15,101984.172,1,13.3906,293.6147,16.0687
2022/10/19 21:30,101988.7662,1,13.3759,293.3143,16.0781
2022/10/19 21:45,101991.5691,1,13.3325,293.061,16.0383
2022/10/19 22:00,101991.7422,1,13.2597,292.9483,15.9225
2022/10/19 22:15,101988.6015,0.9366,13.1589,293.0388,15.715
2022/10/19 22:30,101982.0806,0.85876,13.037,293.2727,15.4464
2022/10/19 22:45,101972.2674,0.79295,12.9025,293.5594,15.1584
2022/10/19 23:00,101959.25,0.76563,12.7634,293.8083,14.8924
2022/10/19 23:15,101943.3973,0.79435,12.6287,293.9489,14.683
2022/10/19 23:30,101926.2016,0.861,12.511,293.9912,14.5382
2022/10/19 23:45,101909.4364,0.93856,12.4241,293.965,14.4597
2022/10/20 0:00,101894.875,1,12.3817,293.9003,14.4488
2022/10/20 0:15,101883.6417,1,12.3901,293.8238,14.4998
2022/10/20 0:30,101874.2653,1,12.4243,293.7494,14.5777
2022/10/20 0:45,101864.6253,1,12.4508,293.6876,14.6394
2022/10/20 1:00,101852.6016,0.98438,12.4355,293.6491,14.642
2022/10/20 1:15,101837.0198,0.97643,12.3514,293.6376,14.5504
2022/10/20 1:30,101820.4901,0.978,12.1972,293.6297,14.3605
2022/10/20 1:45,101806.5689,0.98471,11.9778,293.595,14.0757
2022/10/20 2:00,101798.8125,0.99219,11.7016,293.5031,13.704
2022/10/20 2:15,101799.4788,0.99697,11.3927,293.3355,13.2732
2022/10/20 2:30,101805.6326,0.99918,11.0915,293.121,12.8398
2022/10/20 2:45,101813.0404,0.99984,10.8239,292.9003,12.446
2022/10/20 3:00,101817.4688,1,10.5847,292.7141,12.0988
2022/10/20 3:15,101815.9676,1,10.3517,292.5923,11.783
2022/10/20 3:30,101810.7208,1,10.1439,292.5232,11.5225
2022/10/20 3:45,101805.1956,1,10.005,292.4843,11.3685
2022/10/20 4:00,101802.8594,1,9.9872,292.4532,11.382
2022/10/20 4:15,101806.1812,0.99792,10.1215,292.413,11.5968
2022/10/20 4:30,101813.6367,0.99533,10.3397,292.3684,11.9231
2022/10/20 4:45,101822.7036,0.99312,10.5498,292.3298,12.2409
2022/10/20 5:00,101830.8594,0.99219,10.6622,292.3073,12.4328
2022/10/20 5:15,101836.3906,0.99312,10.6194,292.3083,12.4205
2022/10/20 5:30,101840.8202,0.99533,10.4721,292.3287,12.2613
2022/10/20 5:45,101846.4804,0.99792,10.2849,292.3611,12.0331
2022/10/20 6:00,101855.7031,1,10.112,292.3986,11.8027
2022/10/20 6:15,101870.0185,1,10.0075,292.4341,11.6371
2022/10/20 6:30,101887.7485,1,10.0087,292.4619,11.5891
2022/10/20 6:45,101906.4128,1,10.1317,292.4762,11.6909
2022/10/20 7:00,101923.5313,1,10.3634,292.4714,11.9454
2022/10/20 7:15,101937.3347,0.99999,10.6684,292.446,12.3258
2022/10/20 7:30,101948.8978,1,10.9838,292.4147,12.7467
2022/10/20 7:45,101960.0062,1,11.24,292.3966,13.1065
2022/10/20 8:00,101972.4453,1,11.3558,292.4108,13.2898
2022/10/20 8:15,101987.3165,0.99914,11.2746,292.4686,13.2156
2022/10/20 8:30,102002.9834,0.99833,11.0745,292.5512,12.9814
2022/10/20 8:45,102017.1255,0.99836,10.8685,292.6323,12.7305
2022/10/20 9:00,102027.4219,1,10.7647,292.6855,12.6001
2022/10/20 9:15,102032.0598,1,10.8349,292.6967,12.6831
2022/10/20 9:30,102031.2573,1,11.0311,292.7005,12.9211
2022/10/20 9:45,102025.7402,1,11.2769,292.744,13.2192
2022/10/20 10:00,102016.2344,1,11.4994,292.874,13.4858
2022/10/20 10:15,102003.5437,0.98573,11.6514,293.1155,13.6638
2022/10/20 10:30,101988.7844,0.96502,11.7429,293.405,13.774
2022/10/20 10:45,101973.1504,0.94031,11.771,293.657,13.8212
2022/10/20 11:00,101957.8359,0.91406,11.7069,293.7858,13.7759
2022/10/20 11:15,101943.6545,0.8897,11.5411,293.7363,13.6248
2022/10/20 11:30,101929.8973,0.87466,11.3476,293.5742,13.4346
2022/10/20 11:45,101915.4746,0.87737,11.2012,293.3959,13.268
2022/10/20 12:00,101899.2969,0.90625,11.1364,293.2974,13.1377
2022/10/20 12:15,101880.5369,0.96218,11.1628,293.3478,13.037
2022/10/20 12:30,101859.4166,1,11.2657,293.5082,12.9884
2022/10/20 12:45,101836.42,1,11.4151,293.7123,13.0163
2022/10/20 13:00,101812.0313,0.96875,11.5436,293.894,13.104
2022/10/20 13:15,101786.8972,0.81151,11.5747,294.0033,13.2021
2022/10/20 13:30,101762.3154,0.60793,11.5162,294.0542,13.2774
2022/10/20 13:45,101739.7457,0.4246,11.4071,294.0767,13.3138
2022/10/20 14:00,101720.6484,0.32813,11.2833,294.101,13.2937
2022/10/20 14:15,101706.1923,0.36381,11.1712,294.1503,13.2052
2022/10/20 14:30,101696.3815,0.49191,11.0749,294.2203,13.0725
2022/10/20 14:45,101690.9287,0.6514,10.9911,294.2998,12.9275
2022/10/20 15:00,101689.5469,0.78125,10.9085,294.3775,12.7934
2022/10/20 15:15,101691.7127,0.83444,10.814,294.4451,12.6821
2022/10/20 15:30,101695.9585,0.81993,10.7171,294.5048,12.5927
2022/10/20 15:45,101700.5805,0.76069,10.6367,294.5614,12.5251
2022/10/20 16:00,101703.875,0.67969,10.5934,294.6201,12.4814
2022/10/20 16:15,101704.6167,0.59837,10.6,294.684,12.4618
2022/10/20 16:30,101703.4946,0.53209,10.6355,294.7504,12.4551
2022/10/20 16:45,101701.6759,0.49468,10.6701,294.8145,12.4465
2022/10/20 17:00,101700.3281,0.5,10.6746,294.8719,12.4213
2022/10/20 17:15,101700.499,0.55542,10.6301,294.9196,12.3707
2022/10/20 17:30,101702.7576,0.64255,10.5516,294.9612,12.3006
2022/10/20 17:45,101707.5534,0.73652,10.4579,295.0019,12.2161
2022/10/20 18:00,101715.3359,0.8125,10.3626,295.0469,12.1163
2022/10/20 18:15,101726.263,0.85243,10.2753,295.0983,12.0019
2022/10/20 18:30,101739.3257,0.8655,10.2026,295.1449,11.8938
2022/10/20 18:45,101753.2236,0.86769,10.1522,295.1724,11.8198
2022/10/20 19:00,101766.6563,0.875,10.1308,295.1663,11.8062
2022/10/20 19:15,101778.5351,0.89912,10.1391,295.1198,11.8648
2022/10/20 19:30,101788.6194,0.93453,10.1616,295.0553,11.9564
2022/10/20 19:45,101796.8803,0.97142,10.1794,295.0027,12.0302
2022/10/20 20:00,101803.2891,1,10.174,294.9918,12.0358
2022/10/20 20:15,101807.966,1,10.1298,295.0422,11.9368
2022/10/20 20:30,101811.6283,1,10.044,295.1323,11.7546
2022/10/20 20:45,101815.1425,1,9.9168,295.2302,11.5251
2022/10/20 21:00,101819.375,1,9.7487,295.3041,11.2842
2022/10/20 21:15,101824.9243,0.99606,9.5454,295.3302,11.0633
2022/10/20 21:30,101831.3175,0.99551,9.3303,295.3171,10.8714
2022/10/20 21:45,101837.8136,0.99721,9.1301,295.2814,10.7113
2022/10/20 22:00,101843.6719,1,8.9703,295.24,10.584
2022/10/20 22:15,101847.9384,1,8.8696,295.2064,10.4885
2022/10/20 22:30,101848.8078,1,8.8265,295.1824,10.422
2022/10/20 22:45,101844.2616,1,8.8344,295.1666,10.3812
2022/10/20 23:00,101832.2813,1,8.8877,295.1578,10.3638
2022/10/20 23:15,101811.9485,0.99258,8.9692,295.1498,10.3578
2022/10/20 23:30,101786.7452,0.98406,9.0068,295.1167,10.3061
2022/10/20 23:45,101761.2532,0.97765,8.9127,295.0281,10.1377
2022/10/21 0:00,101740.0547,0.97656,8.6122,294.8534,9.7963
2022/10/21 0:15,101726.4245,0.9826,8.1172,294.5788,9.31
2022/10/21 0:30,101718.4098,0.99198,7.631,294.2585,8.8717
2022/10/21 0:45,101712.7508,0.99951,7.3246,293.9636,8.6243
2022/10/21 1:00,101706.1875,1,7.2201,293.7652,8.5596
2022/10/21 1:15,101696.3367,0.99058,7.2259,293.7116,8.5701
2022/10/21 1:30,101684.3207,0.97768,7.2664,293.7603,8.5936
2022/10/21 1:45,101672.1385,0.97009,7.3237,293.8459,8.6293
2022/10/21 2:00,101661.7891,0.97656,7.3698,293.9031,8.6673
2022/10/21 2:15,101654.6642,1,7.3656,293.8831,8.6815
2022/10/21 2:30,101649.7274,1,7.3297,293.8039,8.6848
2022/10/21 2:45,101645.3351,1,7.3034,293.6999,8.7077
2022/10/21 3:00,101639.8438,0.98438,7.32,293.6056,8.7737
2022/10/21 3:15,101632.0871,0.88317,7.3909,293.5473,8.8872
2022/10/21 3:30,101622.8079,0.7455,7.4975,293.5187,9.0311
2022/10/21 3:45,101613.2264,0.60226,7.6182,293.5051,9.187
2022/10/21 4:00,101604.5625,0.48438,7.7342,293.4921,9.3384
2022/10/21 4:15,101597.9693,0.41442,7.8293,293.468,9.4709
2022/10/21 4:30,101594.331,0.38166,7.8916,293.4337,9.5724
2022/10/21 4:45,101594.4647,0.36706,7.911,293.393,9.6317
2022/10/21 5:00,101599.1875,0.35156,7.8781,293.3499,9.6384
2022/10/21 5:15,101608.8221,0.32098,7.79,293.308,9.5889
2022/10/21 5:30,101621.7138,0.28058,7.6666,293.2703,9.5027
2022/10/21 5:45,101635.7135,0.24052,7.5322,293.2395,9.4036
2022/10/21 6:00,101648.6719,0.21094,7.4095,293.2184,9.3136
2022/10/21 6:15,101659.0389,0.19841,7.3144,293.2099,9.2482
2022/10/21 6:30,101667.6603,0.19523,7.2424,293.2181,9.2021
2022/10/21 6:45,101675.9809,0.19014,7.1844,293.2469,9.1658
2022/10/21 7:00,101685.4453,0.17188,7.1322,293.3007,9.1303
2022/10/21 7:15,101697.0507,0.13344,7.0806,293.3819,9.0887
2022/10/21 7:30,101710.0032,0.084977,7.0373,293.4873,9.0414
2022/10/21 7:45,101723.0616,0.040899,7.0135,293.612,8.9914
2022/10/21 8:00,101734.9844,0.015625,7.0206,293.7511,8.9413
2022/10/21 8:15,101744.8499,0.019416,7.0634,293.9007,8.8909
2022/10/21 8:30,101753.0152,0.045916,7.1145,294.0612,8.8247
2022/10/21 8:45,101760.1574,0.084614,7.138,294.2338,8.7246
2022/10/21 9:00,101766.9531,0.125,7.0972,294.42,8.5735
2022/10/21 9:15,101773.6723,0.1584,6.9735,294.6197,8.372
2022/10/21 9:30,101778.9563,0.18351,6.8251,294.8282,8.1879
2022/10/21 9:45,101781.0395,0.20084,6.7379,295.0393,8.1112
2022/10/21 10:00,101778.1563,0.21094,6.8104,295.2468,8.2379
2022/10/21 10:15,101769.0975,0.21441,7.1228,295.4444,8.6321
2022/10/21 10:30,101754.8803,0.21224,7.6184,295.624,9.212
2022/10/21 10:45,101737.0784,0.20551,8.1748,295.7775,9.8407
2022/10/21 11:00,101717.2656,0.19531,8.6483,295.8966,10.371
2022/10/21 11:15,101696.6796,0.18246,8.9229,295.976,10.6884
2022/10/21 11:30,101675.214,0.16675,9.0193,296.0224,10.8186
2022/10/21 11:45,101652.4266,0.14775,9.001,296.0454,10.8286
2022/10/21 12:00,101627.875,0.125,8.9369,296.0546,10.7893
2022/10/21 12:15,101601.4101,0.098857,8.886,296.0577,10.7631
2022/10/21 12:30,101574.0548,0.072898,8.8521,296.0535,10.7639
2022/10/21 12:45,101547.1252,0.051505,8.8209,296.0389,10.7897
2022/10/21 13:00,101521.9375,0.039063,8.7726,296.0109,10.8341
2022/10/21 13:15,101499.5288,0.037595,8.6937,295.9682,10.8888
2022/10/21 13:30,101479.8208,0.039704,8.6076,295.9172,10.9534
2022/10/21 13:45,101462.4563,0.035632,8.5495,295.8664,11.0308
2022/10/21 14:00,101447.0781,0.015625,8.5555,295.824,11.1255
2022/10/21 14:15,101433.4785,0,8.6478,295.7955,11.2426
2022/10/21 14:30,101422.0469,0,8.7928,295.7747,11.3874
2022/10/21 14:45,101413.3223,0,8.9431,295.7527,11.5652
2022/10/21 15:00,101407.8438,0.015625,9.0515,295.7202,11.7815
2022/10/21 15:15,101405.9403,0.17127,9.0827,295.6718,12.0319
2022/10/21 15:30,101407.1021,0.38129,9.0491,295.6154,12.2673
2022/10/21 15:45,101410.6093,0.60183,8.9752,295.5627,12.4262
2022/10/21 16:00,101415.7422,0.78906,8.8856,295.5251,12.4457
2022/10/21 16:15,101421.8082,0.90963,8.8015,295.5114,12.2876
2022/10/21 16:30,101428.2236,0.97219,8.7303,295.5182,12.0169
2022/10/21 16:45,101434.4314,0.99593,8.6746,295.5398,11.7244
2022/10/21 17:00,101439.875,1,8.6359,295.57,11.5001
2022/10/21 17:15,101444.2777,1,8.6137,295.6033,11.4108
2022/10/21 17:30,101448.4832,1,8.6017,295.6355,11.4312
2022/10/21 17:45,101453.615,1,8.5936,295.6632,11.5139
2022/10/21 18:00,101460.7969,1,8.5835,295.6827,11.6125
2022/10/21 18:15,101470.7704,0.99975,8.5678,295.6919,11.689
2022/10/21 18:30,101482.7489,0.99961,8.5485,295.6945,11.739
2022/10/21 18:45,101495.564,0.99967,8.5276,295.6961,11.7651
2022/10/21 19:00,101508.0469,1,8.5054,295.702,11.7689
2022/10/21 19:15,101519.2827,1,8.4792,295.7159,11.7473
2022/10/21 19:30,101529.3707,1,8.4411,295.7348,11.6824
2022/10/21 19:45,101538.664,1,8.3827,295.754,11.5535
2022/10/21 20:00,101547.5156,1,8.2965,295.7689,11.3406
2022/10/21 20:15,101556.1093,0.99786,8.1809,295.7762,11.039
2022/10/21 20:30,101563.9519,0.99599,8.0572,295.7776,10.7012
2022/10/21 20:45,101570.381,0.99613,7.9525,295.7761,10.3928
2022/10/21 21:00,101574.7344,1,7.8939,295.7749,10.1782
2022/10/21 21:15,101576.5086,1,7.9017,295.7762,10.1029
2022/10/21 21:30,101575.8365,1,7.9678,295.7789,10.1435
2022/10/21 21:45,101573.0098,1,8.0763,295.7812,10.2597
2022/10/21 22:00,101568.3203,1,8.2101,295.7813,10.412
2022/10/21 22:15,101561.8375,0.96844,8.3499,295.7777,10.563
2022/10/21 22:30,101552.7421,0.92963,8.4693,295.7709,10.6844
2022/10/21 22:45,101539.9925,0.89671,8.5426,295.7617,10.7519
2022/10/21 23:00,101522.5469,0.88281,8.5479,295.751,10.7468
2022/10/21 23:15,101500.1208,0.89671,8.4828,295.7405,10.6714
2022/10/21 23:30,101475.4576,0.92963,8.3936,295.7358,10.5811
2022/10/21 23:45,101452.0578,0.96844,8.324,295.743,10.5256
2022/10/22 0:00,101433.4219,1,8.3007,295.7686,10.5333
2022/10/22 0:15,101421.9401,1,8.3326,295.8158,10.613
2022/10/22 0:30,101415.5631,1,8.3978,295.8754,10.7384
2022/10/22 0:45,101411.131,1,8.4717,295.9351,10.8795
2022/10/22 1:00,101405.4844,1,8.5267,295.9825,11.0014
2022/10/22 1:15,101396.4321,0.99614,8.5357,296.0078,11.0677
2022/10/22 1:30,101385.6573,0.99601,8.4922,296.0115,11.0671
2022/10/22 1:45,101375.8117,0.99787,8.3972,295.9965,10.9976
2022/10/22 2:00,101369.5469,1,8.2523,295.9658,10.859
2022/10/22 2:15,101368.5434,1,8.0623,295.9226,10.6574
2022/10/22 2:30,101370.5968,1,7.8464,295.871,10.4234
2022/10/22 2:45,101372.5315,1,7.6258,295.8155,10.1916
2022/10/22 3:00,101371.1719,1,7.42,295.7603,9.9937
2022/10/22 3:15,101364.4454,0.99979,7.2459,295.7094,9.8541
2022/10/22 3:30,101354.6919,0.99984,7.1133,295.6645,9.7724
2022/10/22 3:45,101345.3542,0.99997,7.0312,295.6268,9.7425
2022/10/22 4:00,101339.875,1,7.0091,295.5975,9.758
2022/10/22 4:15,101340.69,0.99982,7.0506,295.5772,9.8107
2022/10/22 4:30,101346.2058,0.9996,7.1377,295.5639,9.8906
2022/10/22 4:45,101353.8218,0.99958,7.2467,295.5548,9.9874
2022/10/22 5:00,101360.9375,1,7.3541,295.5474,10.0909
2022/10/22 5:15,101365.5449,1,7.4406,295.5396,10.1914
2022/10/22 5:30,101368.0064,1,7.5044,295.5318,10.2836
2022/10/22 5:45,101369.2773,1,7.5481,295.5249,10.3635
2022/10/22 6:00,101370.3125,1,7.574,295.52,10.4271
2022/10/22 6:15,101372.071,0.99619,7.5824,295.5179,10.4687
2022/10/22 6:30,101375.5264,0.99136,7.5634,295.5194,10.475
2022/10/22 6:45,101381.6561,0.98694,7.5044,295.5249,10.4302
2022/10/22 7:00,101391.4375,0.98438,7.3927,295.5349,10.3182
2022/10/22 7:15,101405.3918,0.98476,7.2241,295.5513,10.1315
2022/10/22 7:30,101422.2153,0.98786,7.0309,295.5802,9.8989
2022/10/22 7:45,101440.1479,0.99313,6.8553,295.6291,9.6597
2022/10/22 8:00,101457.4297,1,6.7425,295.7056,9.4547
2022/10/22 8:15,101472.641,1,6.7292,295.8133,9.3196
2022/10/22 8:30,101485.7229,1,6.803,295.9408,9.2528
2022/10/22 8:45,101496.9571,1,6.9324,296.0729,9.2387
2022/10/22 9:00,101506.625,0.99219,7.0785,296.1945,9.2541
2022/10/22 9:15,101514.7793,0.96327,7.2058,296.2933,9.2762
2022/10/22 9:30,101520.558,0.93082,7.3157,296.3698,9.3075
