date,Temperature (C),Apparent Temperature (C),Humidity,Visibility (km),Pressure (millibars),Wind Speed (km/h)
2006/3/16 11:00,3.938888889,3.938888889,0.7,4.5885,1021.73,4.669
2006/3/16 12:00,3.938888889,3.938888889,0.7,6.118,1021.9,4.7012
2006/3/16 13:00,4.922222222,3.244444444,0.7,5.8443,1021.5,7.3255
2006/3/16 14:00,6.044444444,4.477777778,0.65,6.118,1021.01,7.5992
2006/3/16 15:00,7.083333333,7.083333333,0.61,6.1663,1020.52,1.9964
2006/3/16 16:00,5.011111111,5.011111111,0.65,5.8121,1020.5,3.3005
2006/3/16 17:00,4.977777778,4.977777778,0.7,6.118,1020.6,3.4615
2006/3/16 18:00,3.938888889,3.938888889,0.81,6.0697,1020.8,3.1717
2006/3/16 19:00,3.855555556,2.211111111,0.82,5.7316,1020.99,6.6493
2006/3/16 20:00,2.85,2.85,0.88,6.0214,1021.12,4.7656
2006/3/16 21:00,3.333333333,3.333333333,0.82,5.9731,1021.04,3.4615
2006/3/16 22:00,2.866666667,2.866666667,0.86,5.6833,1021.28,3.4776
2006/3/16 23:00,2.827777778,1.066666667,0.89,5.9731,1021.13,6.4883
2006/3/17 0:00,2.777777778,2.777777778,0.85,5.9731,1021.03,3.5581
2006/3/17 1:00,2.272222222,0.794444444,0.89,10.6421,1020.09,5.5062
2006/3/17 2:00,1.711111111,-0.083333333,0.92,5.957,1020.43,6.118
2006/3/17 3:00,1.205555556,1.205555556,0.92,5.9248,1020.03,3.5581
2006/3/17 4:00,1.733333333,1.733333333,0.9,5.6833,1019.93,2.8658
2006/3/17 5:00,1.183333333,-1.077777778,0.92,4.9105,1019.93,7.1967
2006/3/17 6:00,1.161111111,1.161111111,0.99,3.0107,1019.95,4.4275
2006/3/17 7:00,2.15,2.15,0.93,2.6887,1020.11,4.508
2006/3/17 8:00,2.711111111,0.477777778,0.89,3.1073,1020.15,7.9373
2006/3/17 9:00,2.755555556,2.755555556,0.89,3.5581,1020.06,1.9642
2006/3/17 10:00,4.033333333,2.822222222,0.86,4.0572,1020.01,5.4579
2006/3/17 11:00,4.861111111,4.861111111,0.77,6.0697,1020.16,4.7334
2006/3/17 12:00,5.9,3.605555556,0.71,6.118,1019.87,10.7065
2006/3/17 13:00,6.122222222,3.883333333,0.69,8.5169,1019.51,10.6421
2006/3/17 14:00,5.994444444,4.288888889,0.71,11.0768,1019.17,8.0983
2006/3/17 15:00,5.994444444,3.644444444,0.71,11.1251,1019.08,11.0768
2006/3/17 16:00,5.072222222,2.05,0.8,10.4167,1019.11,13.7816
2006/3/17 17:00,4.927777778,2.072222222,0.82,9.9015,1019.17,12.6224
2006/3/17 18:00,3.861111111,0.288888889,0.88,9.9015,1019.37,15.4721
2006/3/17 19:00,3.894444444,0.922222222,0.83,9.016,1019.75,12.0589
2006/3/17 20:00,2.8,-0.438888889,0.89,9.8532,1019.77,12.2199
2006/3/17 21:00,2.8,-0.122222222,0.89,11.8496,1019.95,10.7387
2006/3/17 22:00,1.811111111,-0.011111111,0.92,9.3863,1020.21,6.2146
2006/3/17 23:00,2.244444444,0.355555556,0.92,11.8013,1020.06,6.6171
2006/3/18 0:00,2.222222222,-0.85,0.92,11.8013,1020.05,10.8836
2006/3/18 1:00,2.161111111,2.161111111,0.92,9.2414,1019,2.7853
2006/3/18 2:00,1.688888889,-0.211111111,0.92,7.9695,1019.65,6.4078
2006/3/18 3:00,1.183333333,1.183333333,0.95,7.9695,1019.45,3.3166
2006/3/18 4:00,1.205555556,-0.577777778,0.92,7.7441,1019.51,5.8765
2006/3/18 5:00,1.133333333,1.133333333,0.92,6.0697,1019.34,4.8139
2006/3/18 6:00,1.161111111,1.161111111,0.92,4.0733,1019.43,4.5241
2006/3/18 7:00,2.038888889,2.038888889,0.93,3.8962,1019.7,2.1413
2006/3/18 8:00,2.755555556,2.755555556,0.89,10.9158,1019.94,4.6368
2006/3/18 9:00,3.844444444,2.016666667,0.82,10.948,1020.04,7.2289
2006/3/18 10:00,4.961111111,4.961111111,0.71,10.4167,1019.95,4.1216
2006/3/18 11:00,5,3.305555556,0.7,11.27,1019.86,7.4221
2006/3/18 12:00,5.022222222,5.022222222,0.7,11.27,1019.84,4.6207
2006/3/18 13:00,5.1,5.1,0.7,10.5455,1019.65,3.8318
2006/3/18 14:00,5.116666667,5.116666667,0.7,11.1251,1019.31,3.5098
2006/3/18 15:00,5.116666667,5.116666667,0.7,11.1251,1019.01,4.7334
2006/3/18 16:00,5.172222222,3.583333333,0.74,10.4167,1019.12,7.1484
2006/3/18 17:00,5.022222222,5.022222222,0.75,11.0446,1018.9,3.2522
2006/3/18 18:00,3.983333333,3.983333333,0.81,11.0446,1018.91,1.6905
2006/3/18 19:00,3.155555556,3.155555556,0.87,10.8353,1019.11,3.542
2006/3/18 20:00,2.872222222,2.872222222,0.88,10.9802,1019.22,3.0912
2006/3/18 21:00,3.333333333,3.333333333,0.88,9.7566,1019.23,3.2039
2006/3/18 22:00,2.783333333,2.783333333,0.89,11.0929,1019.3,3.5098
2006/3/18 23:00,2.644444444,0.877777778,0.89,9.7083,1018.84,6.44
2006/3/19 0:00,2.094444444,2.094444444,0.92,9.6922,1018.72,3.4293
2006/3/19 1:00,0.305555556,-1.666666667,0.95,7.7441,1014.53,6.0214
2006/3/19 2:00,2.05,2.05,0.89,5.9731,1018.51,3.0912
2006/3/19 3:00,1.516666667,1.516666667,0.92,4.9105,1018.03,3.2039
2006/3/19 4:00,1.577777778,-0.161111111,0.92,5.1681,1017.92,5.9248
2006/3/19 5:00,1.472222222,1.472222222,0.92,7.8085,1017.73,3.3649
2006/3/19 6:00,0.938888889,0.938888889,0.92,4.8461,1017.54,1.8354
2006/3/19 7:00,2.016666667,2.016666667,0.87,5.3291,1017.78,3.3166
2006/3/19 8:00,2.622222222,2.622222222,0.89,5.9731,1017.72,1.9481
2006/3/19 9:00,4.883333333,3.877777778,0.82,5.9731,1017.72,5.2325
2006/3/19 10:00,5.927777778,5.133333333,0.63,7.1645,1017.82,5.0393
2006/3/19 11:00,7.222222222,5.488888889,0.6,11.0446,1017.2,9.2253
2006/3/19 12:00,7.244444444,4.927777778,0.55,11.1251,1016.78,12.3809
2006/3/19 13:00,7.405555556,5.338888889,0.59,10.948,1016.11,11.1412
2006/3/19 14:00,7.311111111,4.983333333,0.59,11.27,1015.2,12.5419
2006/3/19 15:00,7.872222222,5.433333333,0.57,11.2056,1014.88,14.0714
2006/3/19 16:00,7.311111111,5.066666667,0.63,9.982,1014.42,12.0428
2006/3/19 17:00,7.266666667,5.438888889,0.64,9.982,1013.87,9.7083
2006/3/19 18:00,5.066666667,2.583333333,0.75,11.1251,1013.79,10.8192
2006/3/19 19:00,4.061111111,1.766666667,0.81,9.9015,1014.09,9.0804
2006/3/19 20:00,2.266666667,-0.85,0.85,9.9015,1013.98,11.1251
2006/3/19 21:00,1.688888889,-0.322222222,0.88,9.9015,1013.9,6.7137
2006/3/19 22:00,1.411111111,-0.527777778,0.91,9.8371,1014.18,6.3917
2006/3/19 23:00,0.094444444,-2.133333333,0.92,9.8049,1013.88,6.601
2006/3/20 0:00,1.066666667,-0.972222222,0.89,9.8049,1013.59,6.5205
2006/3/20 1:00,2.188888889,-0.577777778,0.87,8.9355,1011.21,9.5634
2006/3/20 2:00,-0.016666667,-2.205555556,0.92,6.0697,1013.39,6.4561
2006/3/20 3:00,-0.55,-2.85,0.96,2.0769,1012.89,6.5366
2006/3/20 4:00,-0.827777778,-3.161111111,0.96,2.3667,1012.78,6.5044
2006/3/20 5:00,-1.083333333,-4.011111111,0.92,1.8354,1012.49,8.05
2006/3/20 6:00,-1.177777778,-4.555555556,0.93,0.5957,1012.39,9.4668
2006/3/20 7:00,0.077777778,-2.477777778,0.92,2.2701,1012.51,7.5348
2006/3/20 8:00,2.85,-0.388888889,0.89,4.9427,1012.2,12.3004
2006/3/20 9:00,6.183333333,4.155555556,0.78,6.118,1012.29,9.66
2006/3/20 10:00,8.838888889,7.527777778,0.65,7.4543,1012.22,8.6135
2006/3/20 11:00,11.16111111,11.16111111,0.54,9.9015,1011.68,12.6546
2006/3/20 12:00,12.26666667,12.26666667,0.51,9.982,1011.29,17.4202
2006/3/20 13:00,12.71666667,12.71666667,0.53,9.982,1010.69,19.4327
2006/3/20 14:00,12.89444444,12.89444444,0.48,9.982,1009.99,21.7833
2006/3/20 15:00,12.91666667,12.91666667,0.48,9.982,1009.79,20.3826
2006/3/20 16:00,12.91666667,12.91666667,0.49,10.3523,1009.72,15.7619
2006/3/20 17:00,11.31666667,11.31666667,0.55,9.982,1009.38,12.4936
2006/3/20 18:00,8.1,6.561111111,0.69,9.982,1009.59,9.0482
2006/3/20 19:00,7.466666667,5.672222222,0.72,9.9015,1009.99,9.7244
2006/3/20 20:00,6.105555556,4.188888889,0.76,9.9015,1010,9.0965
2006/3/20 21:00,4.883333333,2.422222222,0.79,15.6492,1010.19,10.5455
2006/3/20 22:00,4.922222222,3.461111111,0.8,14.7959,1010.49,6.5688
2006/3/20 23:00,3.238888889,0.333333333,0.82,14.7315,1010.49,11.0607
2006/3/21 0:00,2.055555556,-0.977777778,0.89,11.8013,1010.59,10.5777
2006/3/21 1:00,7.922222222,7,0.86,14.0231,1009.05,6.3595
2006/3/21 2:00,2.166666667,-0.872222222,0.85,9.8049,1010.31,10.6904
2006/3/21 3:00,1.266666667,-1.888888889,0.88,7.9695,1010.18,10.4328
2006/3/21 4:00,2.033333333,0.055555556,0.89,8.2593,1010.23,6.762
2006/3/21 5:00,1.25,-1.594444444,0.85,7.0357,1010.27,9.177
2006/3/21 6:00,1.25,-2.016666667,0.85,7.9695,1010.07,10.8836
2006/3/21 7:00,4.033333333,1.7,0.89,9.9015,1010.46,9.2414
2006/3/21 8:00,7.177777778,4.372222222,0.79,9.9015,1010.17,15.5526
2006/3/21 9:00,8.933333333,6.322222222,0.76,11.2056,1010.24,17.388
2006/3/21 10:00,11,11,0.74,11.0285,1010,23.2323
2006/3/21 11:00,12.26111111,12.26111111,0.6,11.2056,1009.29,27.9979
2006/3/21 12:00,13.90555556,13.90555556,0.58,11.2056,1009.09,21.9282
2006/3/21 13:00,14.87777778,14.87777778,0.43,10.3523,1008.8,20.7207
2006/3/21 14:00,16.08333333,16.08333333,0.39,9.982,1008.4,17.71
2006/3/21 15:00,15.06666667,15.06666667,0.33,9.982,1008.19,17.5007
2006/3/21 16:00,14.96111111,14.96111111,0.4,10.3523,1008.43,9.821
2006/3/21 17:00,13.91111111,13.91111111,0.51,9.982,1008.29,12.4775
2006/3/21 18:00,11.26666667,11.26666667,0.65,9.982,1008.38,8.9838
2006/3/21 19:00,10.28333333,10.28333333,0.75,9.982,1008.53,10.2235
2006/3/21 20:00,10.01666667,10.01666667,0.76,9.982,1008.77,9.0965
2006/3/21 21:00,10.04444444,10.04444444,0.79,15.8746,1008.97,10.7548
2006/3/21 22:00,9.105555556,8.333333333,0.85,15.0052,1009.12,6.4722
2006/3/21 23:00,8.983333333,8.133333333,0.86,15.7297,1009.07,6.6815
2006/3/22 0:00,8.911111111,7.155555556,0.86,14.7315,1008.77,11.0929
2006/3/22 1:00,9.394444444,7.755555556,0.86,14.0875,1003.38,10.9802
2006/3/22 2:00,8.4,7.477777778,0.89,14.7315,1008.36,6.6171
2006/3/22 3:00,8.866666667,8.044444444,0.86,14.7315,1007.88,6.5044
2006/3/22 4:00,8.866666667,7.1,0.87,14.7959,1007.73,11.0929
2006/3/22 5:00,8.8,7.027777778,0.83,11.0446,1007.58,11.0768
2006/3/22 6:00,7.805555556,5.8,0.89,11.0446,1007.55,11.2217
2006/3/22 7:00,9.711111111,8.416666667,0.84,10.8836,1007.51,9.3219
2006/3/22 8:00,10.97222222,10.97222222,0.78,11.1251,1007.18,12.8639
2006/3/22 9:00,12.66111111,12.66111111,0.77,9.9015,1007.27,12.8478
2006/3/22 10:00,12.73888889,12.73888889,0.77,11.0768,1007.06,11.7047
2006/3/22 11:00,12.75555556,12.75555556,0.77,11.27,1007.17,26.1303
2006/3/22 12:00,12.25,12.25,0.8,11.27,1007.56,14.2163
2006/3/22 13:00,12.73888889,12.73888889,0.84,10.7226,1007.26,11.2056
2006/3/22 14:00,13.8,13.8,0.78,11.27,1006.28,9.4507
2006/3/22 15:00,13.91666667,13.91666667,0.77,11.27,1005.79,9.4346
2006/3/22 16:00,13.81111111,13.81111111,0.78,11.0768,1005.71,3.6225
2006/3/22 17:00,12.80555556,12.80555556,0.89,11.27,1005.47,0.6762
2006/3/22 18:00,12.2,12.2,0.86,10.0464,1005.58,4.5402
2006/3/22 19:00,11.25555556,11.25555556,0.92,11.0285,1005.28,6.923
2006/3/22 20:00,10.99444444,10.99444444,0.93,11.1251,1005.11,2.9141
2006/3/22 21:00,10.43888889,10.43888889,0.93,15.7297,1004.72,2.8658
2006/3/22 22:00,9.95,8.544444444,0.95,14.0231,1004.11,10.2718
2006/3/22 23:00,9.416666667,8.577777778,0.95,14.7315,1003.58,6.923
2006/3/23 0:00,9.905555556,7.855555556,0.92,14.812,1002.88,14.6349
2006/3/23 1:00,2.066666667,-2.866666667,0.63,14.5866,1012.31,21.9121
2006/3/23 2:00,8.794444444,7.788888889,0.86,14.49,1001.98,7.1967
2006/3/23 3:00,8.238888889,6.205555556,0.93,9.5634,1001.12,11.9784
2006/3/23 4:00,8.288888889,5.611111111,0.95,8.855,1000.88,16.6313
2006/3/23 5:00,7.083333333,3.055555556,0.99,3.6064,1000.86,26.7421
2006/3/23 6:00,6.038888889,1.561111111,0.93,2.737,1000.94,28.3843
2006/3/23 7:00,5.277777778,0.95,0.93,3.5259,1001.29,24.4237
2006/3/23 8:00,5.094444444,-0.038888889,0.85,5.0393,1001.54,32.7474
2006/3/23 9:00,5.138888889,0.5,0.85,7.1323,1002.03,27.209
2006/3/23 10:00,5.072222222,0.388888889,0.83,5.957,1002.62,27.4827
2006/3/23 11:00,6.255555556,1.727777778,0.75,11.2056,1003.13,29.7045
2006/3/23 12:00,7.366666667,3.438888889,0.71,11.2056,1003.81,26.5006
2006/3/23 13:00,7.305555556,2.888888889,0.7,10.0303,1004.29,32.4898
2006/3/23 14:00,7.872222222,3.55,0.67,10.0464,1004.59,33.6168
2006/3/23 15:00,7.844444444,3.477777778,0.62,10.0464,1005.27,34.1642
2006/3/23 16:00,7.4,3.416666667,0.59,9.982,1006.02,27.2573
2006/3/23 17:00,6.266666667,2.305555556,0.59,9.982,1006.87,23.5221
2006/3/23 18:00,5.133333333,0.711111111,0.56,9.982,1008.35,24.9389
2006/3/23 19:00,4.116666667,-0.522222222,0.56,9.982,1009.57,24.2627
2006/3/23 20:00,2.911111111,-2.044444444,0.6,9.982,1010.57,24.0534
2006/3/23 21:00,2.333333333,-2.972222222,0.62,15.8263,1011.51,25.7117
2006/3/23 22:00,1.838888889,-3.438888889,0.62,14.9569,1012.4,24.2466
2006/3/23 23:00,1.644444444,-3.805555556,0.6,15.8263,1013.04,25.2126
2006/3/24 0:00,1.061111111,-4.494444444,0.56,15.8263,1013.73,24.7779
2006/3/24 1:00,1.405555556,-2.111111111,0.78,14.9569,1016.27,12.1394
2006/3/24 2:00,0.338888889,-4.8,0.61,15.8263,1014.84,20.0445
2006/3/24 3:00,-0.211111111,-5.472222222,0.66,15.8263,1015.14,19.8674
2006/3/24 4:00,-0.394444444,-5.577777778,0.64,14.9569,1015.68,19.0302
2006/3/24 5:00,-1.277777778,-5.772222222,0.69,9.982,1016.1,14.0231
2006/3/24 6:00,-2.294444444,-6.322222222,0.8,9.982,1016.8,11.0446
2006/3/24 7:00,-1.105555556,-5.233333333,0.73,9.982,1017.32,12.4936
2006/3/24 8:00,1.183333333,-2.833333333,0.63,9.982,1017.27,14.4256
2006/3/24 9:00,2.333333333,-1.1,0.58,9.982,1017.44,12.7029
2006/3/24 10:00,3.827777778,1.45,0.52,10.1752,1017.43,9.2736
2006/3/24 11:00,5.094444444,2.994444444,0.55,9.982,1017.52,9.0643
2006/3/24 12:00,6.25,5.527777778,0.52,9.982,1017.19,4.9588
2006/3/24 13:00,7.205555556,5.855555556,0.5,10.3523,1016.54,7.5026
2006/3/24 14:00,7.894444444,5.933333333,0.56,11.2056,1016,11.0607
2006/3/24 15:00,7.938888889,5.283333333,0.61,11.2056,1015.87,15.778
2006/3/24 16:00,7.466666667,4.766666667,0.61,11.3988,1015.77,15.3272
2006/3/24 17:00,7.288888889,4.294444444,0.55,11.2056,1015.56,17.2592
2006/3/24 18:00,5.094444444,1.972222222,0.7,11.2056,1016.04,14.3934
2006/3/24 19:00,4,-0.233333333,0.8,11.3988,1016.11,20.447
2006/3/24 20:00,2.733333333,-1.344444444,0.89,9.982,1016.47,16.9694
2006/3/24 21:00,2.755555556,-1.772222222,0.82,15.8263,1016.67,20.2055
2006/3/24 22:00,2.244444444,-1.922222222,0.83,14.9569,1016.84,16.744
2006/3/24 23:00,1.688888889,-2.716666667,0.85,15.8263,1016.77,17.4524
2006/3/25 0:00,1.666666667,-2.688888889,0.85,15.8263,1016.48,17.1143
2006/3/25 1:00,5.85,4.377777778,0.8,14.8442,1017.93,7.1484
2006/3/25 2:00,1.55,-2.805555556,0.79,15.7297,1016.29,16.905
2006/3/25 3:00,0.533333333,-2.938888889,0.83,15.7297,1016.17,11.1251
2006/3/25 4:00,0.677777778,-3.444444444,0.79,14.9569,1015.94,14.3773
2006/3/25 5:00,0.994444444,-3.261111111,0.76,9.982,1016.26,15.5365
2006/3/25 6:00,0.994444444,-3.522222222,0.76,9.982,1016.26,17.0821
2006/3/25 7:00,2.2,-2.861111111,0.73,10.3523,1016.42,23.2323
2006/3/25 8:00,3.866666667,-1.355555556,0.7,9.982,1016.19,29.3986
2006/3/25 9:00,6.111111111,1.772222222,0.65,9.982,0,27.0641
2006/3/25 10:00,7.811111111,4.316666667,0.63,10.3523,1016.6,23.0713
2006/3/25 11:00,10,7.322222222,0.58,9.982,0,20.7368
2006/3/25 12:00,11.11111111,11.11111111,0.61,9.982,0,14.5866
2006/3/25 13:00,12.4,12.4,0.52,10.3523,1015.47,13.7333
2006/3/25 14:00,12.87222222,12.87222222,0.54,9.982,1014.96,9.7405
2006/3/25 15:00,13.91111111,13.91111111,0.51,9.982,1014.85,10.9158
2006/3/25 16:00,13.02777778,13.02777778,0.5,10.3523,1014.89,10.7065
2006/3/25 17:00,12.33333333,12.33333333,0.56,9.982,1015.16,10.1108
2006/3/25 18:00,11.17777778,11.17777778,0.61,9.982,1015.58,9.2414
2006/3/25 19:00,10.22777778,10.22777778,0.66,9.982,1016.16,8.7745
2006/3/25 20:00,10.02222222,10.02222222,0.66,9.982,1016.69,9.5312
2006/3/25 21:00,9.4,8.777777778,0.71,15.7297,1017.1,6.0536
2006/3/25 22:00,8.261111111,6.411111111,0.75,14.8764,1017.6,10.8675
2006/3/25 23:00,7.288888889,5.233333333,0.79,15.7297,1017.81,10.9319
2006/3/26 0:00,7.777777778,6.955555556,0.74,15.6492,1018.1,5.9087
2006/3/26 1:00,9.644444444,8.827777778,0.87,14.9569,1017.4,6.9874
2006/3/26 3:00,6.288888889,4.761111111,0.86,9.8049,0,7.5992
2006/3/26 4:00,6.238888889,5.438888889,0.86,11.0446,0,5.1681
2006/3/26 5:00,5.772222222,4.416666667,0.92,14.7959,1018.43,6.6654
2006/3/26 6:00,5.1,2.916666667,0.93,11.0446,0,9.4507
2006/3/26 7:00,5.1,3.3,0.86,7.9695,0,7.8729
2006/3/26 8:00,7.255555556,5.583333333,0.86,7.5509,1018.92,8.9516
2006/3/26 9:00,11.18888889,11.18888889,0.76,9.982,0,10.9963
2006/3/26 10:00,13.93888889,13.93888889,0.64,9.982,0,14.168
2006/3/26 11:00,15.98888889,15.98888889,0.6,9.982,1019.32,16.6796
2006/3/26 12:00,17.25,17.25,0.54,11.2056,0,23.5865
2006/3/26 13:00,17.77777778,17.77777778,0.52,11.2056,0,14.3612
2006/3/26 14:00,18.83333333,18.83333333,0.46,11.3988,1017.82,16.1161
2006/3/26 15:00,17.82777778,17.82777778,0.49,11.2056,0,20.8012
2006/3/26 16:00,18.88888889,18.88888889,0.43,9.982,0,20.8817
2006/3/26 17:00,17.82777778,17.82777778,0.45,11.3988,1016.17,16.583
2006/3/26 18:00,17.17222222,17.17222222,0.52,11.27,0,11.2861
2006/3/26 19:00,16.06111111,16.06111111,0.56,11.27,0,13.0893
2006/3/26 20:00,14.13888889,14.13888889,0.62,11.0768,1016.88,15.7136
2006/3/26 21:00,12.75,12.75,0.72,11.27,0,11.109
2006/3/26 22:00,12.25,12.25,0.8,11.27,0,4.8139
2006/3/26 23:00,11.92777778,11.92777778,0.81,15.0052,1017.58,6.2146
2006/3/27 0:00,11.22777778,11.22777778,0.85,11.27,1017.5,4.0411
2006/3/27 1:00,10.1,10.1,0.92,9.982,0,9.4024
2006/3/27 2:00,10.57222222,10.57222222,0.78,14.9569,1012.66,10.3523
2006/3/27 3:00,8.988888889,7.505555556,0.88,9.9015,0,9.6117
2006/3/27 4:00,7.25,5.816666667,0.86,9.9015,0,7.8729
2006/3/27 5:00,6.911111111,4.805555556,0.93,14.7959,1017,10.8031
2006/3/27 6:00,6.161111111,4.527777778,0.93,9.7083,0,7.9373
2006/3/27 7:00,8.888888889,7.344444444,0.83,9.7083,1016.6,9.8693
2006/3/27 8:00,10.77777778,10.77777778,0.81,9.7566,1017.19,3.5259
2006/3/27 9:00,14.86666667,14.86666667,0.67,9.8049,1017.07,3.1717
2006/3/27 10:00,17.17222222,17.17222222,0.58,9.9015,1016.5,9.7888
2006/3/27 11:00,17.68333333,17.68333333,0.59,9.982,1016.51,10.8192
2006/3/27 12:00,18.96111111,18.96111111,0.6,11.2056,1015.97,17.4041
2006/3/27 13:00,20,20,0.52,11.2056,1015.34,17.3558
2006/3/27 14:00,20.86111111,20.86111111,0.52,11.3988,1014.49,16.5991
2006/3/27 15:00,21.18333333,21.18333333,0.48,9.982,1013.52,20.3504
2006/3/27 16:00,21.15555556,21.15555556,0.42,9.982,1012.66,17.5168
2006/3/27 17:00,21.08333333,21.08333333,0.44,10.3523,1012.3,16.5669
2006/3/27 18:00,17.98333333,17.98333333,0.55,9.982,1011.94,12.8478
2006/3/27 19:00,14.25555556,14.25555556,0.7,9.982,1011.57,11.1734
2006/3/27 20:00,14.31111111,14.31111111,0.69,9.982,1012.16,9.8854
2006/3/27 21:00,12.85,12.85,0.76,9.982,1012.47,10.8997
2006/3/27 22:00,12.8,12.8,0.73,15.7297,1012.39,11.1251
2006/3/27 23:00,11.55,11.55,0.79,14.8764,1012.33,10.4006
2006/3/28 0:00,10.27777778,10.27777778,0.82,15.7297,1012.28,11.0768
2006/3/28 1:00,12.22222222,12.22222222,0.74,15.7297,1012.18,14.4256
2006/3/28 2:00,9.738888889,9.105555556,0.88,14.168,1005.39,6.2951
2006/3/28 3:00,9.605555556,7.566666667,0.85,15.8263,1011.38,14.007
2006/3/28 4:00,9.627777778,8.944444444,0.82,15.8263,1011.38,6.4239
2006/3/28 5:00,8.766666667,7.944444444,0.88,14.9569,1011.39,6.44
2006/3/28 6:00,8.905555556,7.133333333,0.83,9.9015,1011.06,11.2056
2006/3/28 7:00,9.905555556,8.355555556,0.83,11.0768,1011.16,11.0768
2006/3/28 8:00,10.97222222,10.97222222,0.81,10.5938,1011.27,12.6224
2006/3/28 9:00,12.85,12.85,0.77,11.2056,1010.73,15.7619
2006/3/28 10:00,15.09444444,15.09444444,0.71,11.27,1010.52,14.6188
2006/3/28 11:00,17.58333333,17.58333333,0.57,11.4471,1010.08,27.3378
2006/3/28 12:00,18.81666667,18.81666667,0.52,11.27,1008.83,36.9817
2006/3/28 13:00,18.86111111,18.86111111,0.52,11.27,1008.05,34.4057
2006/3/28 14:00,18.91666667,18.91666667,0.51,11.4471,1007.62,36.1123
2006/3/28 15:00,18.90555556,18.90555556,0.48,11.27,1006.75,32.7957
2006/3/28 16:00,17.95555556,17.95555556,0.51,10.0464,1006.42,22.4112
2006/3/28 17:00,18.96666667,18.96666667,0.52,10.4006,1006.15,21.1071
2006/3/28 18:00,17.96111111,17.96111111,0.59,9.982,1005.41,16.2127
2006/3/28 19:00,16.31666667,16.31666667,0.61,9.982,1005.33,13.9426
2006/3/28 20:00,14.32222222,14.32222222,0.71,10.3523,1005.68,9.821
2006/3/28 21:00,13.93888889,13.93888889,0.71,9.982,1005.35,7.7441
2006/3/28 22:00,12.27222222,12.27222222,0.76,15.8263,1004.75,10.8514
2006/3/28 23:00,12.06666667,12.06666667,0.78,14.9569,1004.24,3.8479
2006/3/29 0:00,9.522222222,9.522222222,0.88,14.9086,1004.13,2.6082
2006/3/29 1:00,7.994444444,7.994444444,0.92,14.9086,1004.3,4.6368
2006/3/29 2:00,8.55,5.894444444,0.71,14.9569,1012.37,17.0177
2006/3/29 3:00,9.494444444,8.888888889,0.89,14.9086,1003.56,6.0536
2006/3/29 4:00,12.57222222,12.57222222,0.81,14.7315,1002.87,10.626
2006/3/29 5:00,11.50555556,11.50555556,0.87,14.7637,1003.47,2.7853
2006/3/29 6:00,10.9,10.9,0.87,10.7709,1002.69,10.787
2006/3/29 7:00,10.92777778,10.92777778,0.87,10.8031,1002.62,1.8354
2006/3/29 8:00,12.02222222,12.02222222,0.87,10.7226,1002.5,11.3505
2006/3/29 9:00,9.927777778,6.583333333,0.87,6.0697,1003.13,28.7707
2006/3/29 10:00,12.45555556,12.45555556,0.73,11.27,1004.88,27.0641
2006/3/29 11:00,12.04444444,12.04444444,0.75,11.4471,1004.76,33.5524
2006/3/29 12:00,11.91666667,11.91666667,0.67,11.27,1005.64,34.5184
2006/3/29 13:00,8.861111111,4.588888889,0.72,11.27,1006.05,37.8994
2006/3/29 14:00,9.038888889,4.983333333,0.72,11.2056,1007.16,35.2429
2006/3/29 15:00,7.883333333,3.383333333,0.76,11.0446,1007.86,36.4665
2006/3/29 16:00,9.95,5.933333333,0.72,11.0446,1008.18,39.6865
2006/3/29 17:00,12.1,12.1,0.57,11.4471,1008.47,41.699
2006/3/29 18:00,11.08333333,11.08333333,0.62,11.27,1008.52,43.631
2006/3/29 19:00,11.06111111,11.06111111,0.57,11.27,1009.42,36.3377
2006/3/29 20:00,10.81666667,10.81666667,0.58,11.0768,1010.63,25.9693
2006/3/29 21:00,9.95,6.35,0.62,10.0464,1011.34,32.6669
2006/3/29 22:00,9.883333333,6.372222222,0.62,15.8263,1011.94,31.0247
2006/3/29 23:00,9.361111111,6.072222222,0.63,14.9569,1012.93,25.76
2006/3/30 0:00,9.355555556,6.105555556,0.62,15.8263,1013.05,25.277
2006/3/30 1:00,8.816666667,5.433333333,0.66,15.8263,1013.63,25.0999
2006/3/30 2:00,9.15,7.166666667,0.68,14.9569,1013.63,12.8639
2006/3/30 3:00,7.711111111,4,0.68,15.8263,1014.17,25.1643
2006/3/30 4:00,7.2,3.8,0.71,15.8263,1014.56,20.5275
2006/3/30 5:00,6.6,2.766666667,0.74,14.9569,1015.11,23.1679
2006/3/30 6:00,6.133333333,2.138888889,0.76,9.982,1015.46,23.506
2006/3/30 7:00,6.111111111,2.111111111,0.79,9.982,1015.97,23.506
2006/3/30 8:00,7.694444444,3.8,0.76,9.982,1016.91,27.2734
2006/3/30 9:00,9.972222222,6.9,0.71,9.982,1017.15,25.2931
2006/3/30 10:00,12.12777778,12.12777778,0.61,11.2056,1017.74,25.3897
2006/3/30 11:00,12.84444444,12.84444444,0.55,11.3988,1017.96,28.1106
2006/3/30 12:00,13.95555556,13.95555556,0.51,11.27,1017.43,23.828
2006/3/30 13:00,14.04444444,14.04444444,0.57,11.27,1017.29,20.5919
2006/3/30 14:00,16.09444444,16.09444444,0.38,10.3523,1016.91,19.5454
2006/3/30 15:00,17.19444444,17.19444444,0.34,9.982,1015.91,15.9712
